col1,col2,col3,col4,col5,x,res
0.6731868320835875,0.9555153421676365,0.6099167442927224,0.5007580647438095,0.4727043016371044,0.8917123865759525,1.5282501161106592
0.5347120543608745,0.32212256446395204,0.08917818729806737,0.31470554834066444,0.735593073051437,0.7568402744864945,1.1240561645012948
0.504239149202611,0.4511008040220792,0.40620849974659246,0.9518449119066723,0.03081695681916008,0.46036847171656203,1.2104945868888726
0.20911999240952983,0.7990468230971509,0.5400361164721313,0.16085357920051735,0.8733574142203214,0.2165829473003691,0.8457777732616824
0.8662879463583942,0.5931168114018359,0.884809776138839,0.7965474779648336,0.603037873936007,0.6443753258222491,1.6977134937316318
0.5269162524572059,0.48336028078039917,0.16486604148877582,0.9032142985764966,0.05270531203566153,0.6455991513002154,1.0441333377811337
0.6269980410368955,0.8073317789136608,0.36230245407334594,0.977386633447758,0.3449207510016551,0.14268239007466288,1.3771772861228282
0.6595617883144731,0.9577213558745602,0.22545243897169776,0.5777511535249915,0.1491544426639304,0.8911661699965939,1.4637269255666947
0.5028255099864738,0.3161338522946082,0.15122460423569473,0.7838682331286707,0.41517474734862436,0.5887672112241294,1.0168773731384222
0.7732993222769841,0.7670189203061062,0.9128358969117125,0.6312358586893364,0.9440886908186216,0.8563890707275059,2.389039694895018
0.6128275386330709,0.027097404474617504,0.7433583517455887,0.791920871201115,0.002976522144142568,0.09473708566879313,1.2749959154628767
0.8486055670684652,0.30226264189121854,0.22849293408618887,0.45760978926711626,0.18895715462333396,0.43085123440913864,1.2546547983841738
0.05981876398628472,0.7708745222748421,0.8430196677876237,0.8833277450223046,0.01945166652292274,0.667494323827741,1.7215857895640994
0.360821382579838,0.5950401454859002,0.016685473458591393,0.31905835826847784,0.09475855652089438,0.37117081304766697,0.8103604040121695
0.5184384870641483,0.9896833976659053,0.6701939656952294,0.10292617504930113,0.3152630958679813,0.8394609241047561,1.6636560507395968
0.33879110442247895,0.8266275588833251,0.22384524196985978,0.6153004228157245,0.6014415833727205,0.757066973028072,1.7775915301181278
0.3832217776599838,0.811441753628653,0.9394406051894227,0.4215122006687202,0.11434473842886816,0.9824684921790797,1.7770586039717227
0.2786052217008185,0.9360201543700003,0.9303462636286431,0.8977782269650897,0.5221429100847766,0.710651043817214,2.043575650314098
0.990263065393886,0.3380198299667345,0.582598782406326,0.32435626892733804,0.8478486107700148,0.3952773982139737,1.8723642914804146
0.22880321343031118,0.9509983675508027,0.35896256946017857,0.9250518804176061,0.13066631959869612,0.7012265012431697,1.4351026388532508
0.04725232423570169,0.4607796850451462,0.6225602211734401,0.8489654724648322,0.15878775804863154,0.6266172087966393,1.263513582698154
0.13716177239207084,0.28479317345793087,0.5727567357390952,0.7453258421191755,0.17473901421600324,0.499193229060067,1.1659411948035625
0.34094603140754753,0.16274525644059623,0.9147772703032592,0.6698675505605121,0.09011655494369764,0.9930578042452493,1.6873047992315615
0.6754582454109194,0.6667299256338194,0.3581087594500941,0.6364838198086461,0.6162961925950737,0.14053812543590183,1.7448373852684922
0.6144916626205855,0.7298715573424578,0.9054279330158839,0.9536010368933836,0.172663292192217,0.7741762179666926,2.3027558275233604
0.18015338574257278,0.8191986820215439,0.4139913285350937,0.9073702947805002,0.6371673195518743,0.8925839274554314,1.5640228370182263
0.7969693152082014,0.480520921005281,0.6748224987272362,0.741557857343355,0.8027497218112635,0.2190713138658542,2.2191616985514053
0.6847485504737799,0.15258853322370491,0.8321322463363993,0.8797533548615774,0.08468844996478131,0.1750279896731135,0.784256100799426
0.9037545396506607,0.03160117911754967,0.5844962758486432,0.06303925068128091,0.9898741256628175,0.5115010952968383,0.5697974478739999
0.16667583259607321,0.8502389302724156,0.48318873575305565,0.7270185841372508,0.38186849769380493,0.4980385981325335,0.8759679091019601
0.12135390229555953,0.7230708278615064,0.6270269649057268,0.7674913370815198,0.7537242571473952,0.1864165390781649,0.9169557179255889
0.23278809394227895,0.0430408142347013,0.8558782504119731,0.13809528553544692,0.26922377178216916,0.0935450303565244,0.5399480508299649
0.12178714918638822,0.5856894603815189,0.6743802242619166,0.9405229776317923,0.30685578718083995,0.3749953993136418,1.7647084989514563
0.03817326095367557,0.46947908173973585,0.2490783059826559,0.3459096682934678,0.24139071468474405,0.539809597010969,0.7929080695557114
0.7435797842396503,0.4159849899123862,0.5019127917250225,0.7069968100305957,0.3799766908378619,0.7890626832436904,1.5637118128885867
0.4409830815587602,0.6150373149118104,0.6339176127617473,0.9615690007272409,0.25472231671168666,0.9045500209506858,1.8839595334263861
0.31266615502635764,0.9218884728574933,0.5147953449640017,0.3676654762766881,0.39618235491413123,0.06517634393873006,1.379491942592149
0.7055377443108771,0.15959262072009273,0.8287854435362351,0.4929466424781691,0.07863615699963977,0.9416497449922364,1.9381138527201602
0.8198607463264705,0.6988577614560584,0.17577220525180104,0.21287478606207788,0.3770086278810715,0.022838171501704307,1.428755835453534
0.3542316386835328,0.42716486696375744,0.9998685164851225,0.2398534298654108,0.4037860858015161,0.9192862916567198,1.7865005528162938
0.1593213627543819,0.34541484454140436,0.9934577167735891,0.8906657758672576,0.5845439778370772,0.9101860334016729,2.3244149100192786
0.6443497646869702,0.5153362794267042,0.4667622638835297,0.8754439408889189,0.41511749952139987,0.7570991281009993,2.1587112255550083
0.9140637433579502,0.7232693220080572,0.05826417619140334,0.9292547945018164,0.5231915355394648,0.7520502886015261,1.8027543033362263
0.8120898920017785,0.5542013100191817,0.993307572924476,0.8051241813111982,0.06965089206403985,0.8674315941441413,1.6233198457168172
0.4441181736367992,0.0046517824324605606,0.7486040004476955,0.8008002629234551,0.41667068109936545,0.4081884041277065,1.019024904971803
0.7786484139463666,0.2803601896951343,0.7904906107635732,0.7981012495524187,0.719290856141446,0.09481214483473055,1.744124974549373
0.7963634236902405,0.02127653420688691,0.32839082813862086,0.5763562935378752,0.5644442133027087,0.718777567203708,1.2117620235102198
0.12874412186689577,0.6478574162204699,0.6757363497558451,0.5376531939609898,0.39441453347789923,0.9592439354919698,1.4353498728807887
0.06159193085472903,0.36893558187660513,0.40951503029592673,0.4394414051807449,0.8191867249640487,0.49619432644741435,1.254604306532192
0.8041723836273879,0.9458467764767323,0.9110189501128234,0.07063535151323275,0.673068074741135,0.7818353271123464,2.4071088792379394
0.9465779616724816,0.1499259406474338,0.11496701546125132,0.2810663805448944,0.46134708006700487,0.39487793712349906,1.4754173433434359
0.17908626943403594,0.49089639892381143,0.6355948782890736,0.29695396742917146,0.36305605530655893,0.6332620253609572,1.2594681384640727
0.055316949236362434,0.6515387962054578,0.3946081592540651,0.06452849701587426,0.35825954075423183,0.7763118225896175,0.7489506635681138
0.9225869846716641,0.6204101698563778,0.7523098679289403,0.3666080260483101,0.3683790203798005,0.14752431619831308,1.8025478674557096
0.6680311682667545,0.5290371159809591,0.3130730993105535,0.40145272516831343,0.8709646795427386,0.5729790454621876,1.846815839006851
0.7139203884978308,0.819207436527429,0.3863452793077864,0.18199695087395606,0.5428503973412608,0.5632555110193431,1.525414683889311
0.5634818954657574,0.24677782490698486,0.8203922297395053,0.11417918412765116,0.31427878646822816,0.969803645103283,1.3130117112374378
0.11965757702294855,0.7105825339086683,0.8142788214637212,0.03851322960526449,0.44410090634725796,0.39634848839125125,0.8169830125880255
0.08490372605949181,0.20821661406539793,0.8418968177795765,0.7250173271783302,0.042744067836752886,0.5108870793116488,0.3902767460613517
0.774284864199411,0.7892699313922634,0.022072056271626006,0.9089362870188722,0.7861856302191834,0.01892258291708737,1.6321714860944552
0.9706872085358029,0.8158184299849786,0.14217145269614262,0.3937061959118543,0.6927400492580483,0.27266260061827496,1.50527890278163
0.6907676100863664,0.2503306037316727,0.9662983767822353,0.058213379342016536,0.8500435357567228,0.8570577005199226,1.1643691997471273
0.1631671408571701,0.25759706414630135,0.3634808716263789,0.09987860910797286,0.01416616338604626,0.9070683576333185,0.7194810843629501
0.8185482512245693,0.03908404219208428,0.709728673796476,0.1864176139194278,0.4198044688951964,0.9320321352267718,1.793547604268571
0.35786003583814996,0.08704954395227349,0.48558768917474704,0.30833802695308343,0.7592958626318523,0.7198583937419283,1.6501467344883085
0.6612041176921761,0.09740788069380923,0.43292762817139263,0.7299717174046447,0.9230108276785873,0.5634846736832975,2.290113199209049
0.19007346651640078,0.7109333136408063,0.508468588234734,0.607849788439165,0.049675934573941816,0.9497116423710571,1.5907395557117094
0.9084550616240109,0.07437167253688837,0.8481552043827544,0.40146486726210995,0.9140737196249358,0.03372290639459041,1.7223154826307656
0.7167227704743723,0.2064843726148452,0.9899929382044972,0.44763634010344133,0.10704255571384858,0.9461776450758733,1.4163041324032195
0.7648680950604503,0.655779411920959,0.17799554195269318,0.5814786285959928,0.13646107563910082,0.732091260228414,1.3878859984980905
0.21596134079157792,0.8088753587780674,0.49477672065211153,0.1480299428185896,0.42555907673184423,0.8857413021307265,1.566151014702927
0.9177734314170535,0.7538976157864936,0.6145181864098415,0.47533177700519547,0.1476859823637926,0.7054025108312404,1.7193535016570514
0.18165375359721248,0.8526530508626834,0.3928701843111554,0.8091619062376557,0.21865657657250037,0.4003864952831848,1.7899430572424377
0.7109450629593359,0.824342669763673,0.7843735696086792,0.8126842264197995,0.07614407716431171,0.9496311311037078,2.1364803570895723
0.5197656569083073,0.6827043518314425,0.20017272848121426,0.30693486647801116,0.13681843424433016,0.5952415783951531,1.2590753784429136
0.12247205785232962,0.32680566426577207,0.5250414550717639,0.22736580457602062,0.696261684687359,0.6922598922238206,1.1907262684940665
0.20570717641369063,0.09756888957291499,0.9133571655409726,0.7375038246720361,0.21074667561575633,0.5190900978903572,1.3386258218972387
0.07313437956344426,0.829456591549715,0.5221455552025124,0.805732079073629,0.1486061912897213,0.8362103623560619,1.2533216993183052
0.7677101368586813,0.18134222348536022,0.9503437705231592,0.5772020011466126,0.8973998708049321,0.3456883429611679,2.3046553444452322
0.914995218802217,0.679395807418875,0.1760485264633188,0.2640819161653044,0.02949000371139765,0.8609613179542724,1.2899174495043308
0.26667314456484514,0.8183482018850728,0.7529198555195582,0.9125451482281433,0.9695630669386337,0.4596547410124091,2.1315881067000797
0.04468044322848863,0.672028646636558,0.7589017924081355,0.015965201865802303,0.39640735904999747,0.5755265130373404,1.158541232115342
0.7921155627183384,0.24728518790673948,0.5959251736826775,0.6753213143535723,0.6297171287591137,0.893464450529553,1.8489805895421463
0.793366314239777,0.5138072086682702,0.7677672547028979,0.8544107730208407,0.22618396582418265,0.84658481975001,2.024105993152509
0.15211974029000697,0.8643635751865248,0.5654122869162834,0.1480779263541604,0.0845769685055544,0.09357094710231317,1.0845520053310025
0.23631759978116218,0.9972182748708348,0.721848956414853,0.9482651181442587,0.2548485498741536,0.8069715807830606,2.0221676149637564
0.3497849912102041,0.9015738070941921,0.029284424034651813,0.6543812114250296,0.9943605400049706,0.5259174329271188,2.1295379084593726
0.23214021037461663,0.349983599488808,0.6500088337352412,0.9410753667797876,0.9898056596966363,0.28807138497915985,1.3527911453743962
0.2056188513468813,0.05538686344830346,0.9831800191281461,0.9147991058902958,0.030730025341783263,0.5528832973332805,1.3348161884972787
0.05378970020767315,0.0388140347468533,0.29363664478665974,0.08463593990451379,0.4898444370812951,0.8397460215495306,0.38087788451419846
0.5038576176631728,0.8479341584663532,0.8607485177170904,0.6950417140417294,0.45266044990039034,0.45435660164224334,1.7069802407396395
0.7593124702796197,0.416283495040756,0.9300505346126129,0.16330165915918093,0.7431672617392121,0.12021750750591087,1.3934375253542948
0.7021682708883084,0.7243619199341427,0.8234964168792134,0.03206883714035158,0.28971093469009335,0.4720722715541318,1.3218181160825535
0.5824934601437872,0.3468713019901508,0.14819045404608733,0.553587595669311,0.0498827078750822,0.33306041462766456,1.0305005205629398
0.28516541458292044,0.4421406318268237,0.9418512793429795,0.29908034874355094,0.6702193144121896,0.74904708160252,1.5010384763690594
0.5066843411192151,0.648239963003639,0.9536110976571813,0.37493383426896476,0.5440214175922856,0.9236476652394193,1.70842003862272
0.12485847602389044,0.99642419361521,0.3694033576101461,0.2218565579303765,0.19593054064644155,0.3542488647242962,0.9418376497612209
0.0411707123806867,0.8198464777268487,0.5833295574930142,0.7171567698850954,0.4640908051227177,0.18282332239718468,0.7697898314958331
0.5821443418377659,0.0016959624503941617,0.9056273164404324,0.5045595577144737,0.9514650606832629,0.06012837314875408,1.1565184135326287
0.36069899302385255,0.2719848508220015,0.5432099791820221,0.4910922307535375,0.5133017591893456,0.46223022359367094,0.7369103260751393
0.4586386991825583,0.7785792077996181,0.7708766343761607,0.3273019348436008,0.16962146994374994,0.28737950832139425,0.6677555310811834
0.8305287411798026,0.30857994849519,0.08553989773255588,0.5699712761160051,0.9810779521748728,0.5111890082912166,0.8752478906694703
0.45915486053560495,0.8795294786518741,0.34313623855518927,0.06600119604192278,0.9184148586853005,0.06647520844118715,0.8270921723471727
0.0015676321181127273,0.37260489303656974,0.44142361187520807,0.8656623903494424,0.7408723096930995,0.26139412417299646,0.8542665348631361
0.16888047809367213,0.632519279596682,0.8220363061097242,0.02851803005701703,0.1516265559794202,0.38099127874206107,0.5668617218055618
0.2893408173422378,0.9280727082940486,0.1613732075371731,0.9438121656683125,0.7280938610940348,0.2916289512024064,0.9288887152076459
0.37386094639555767,0.8593015552656872,0.5357165727223491,0.6568145207143082,0.7694916552843936,0.45370144189144923,0.9942378072000266
0.4990887608561625,0.21380065402014548,0.590058770720042,0.8228674160379538,0.49952814429609727,0.3398120587426199,1.1637990564881986
0.6108441868249478,0.1863602156176446,0.08079005732887512,0.40729381234100503,0.7541661165054938,0.11966155978245474,0.8935034205388939
0.7376068468119252,0.15689311135505124,0.3337608037773655,0.35034521875835767,0.8653036052422194,0.3566794983363474,1.0454178412629394
0.06015598206582451,0.036983122162668414,0.9752578924044629,0.9296855037034881,0.5952143328443424,0.6105342416382052,1.2450881072385909
0.23901576580467876,0.08851037253361638,0.3576265844638218,0.5429726387045616,0.8911269292433256,0.5120199135832629,1.0071479209272984
0.4992391998620126,0.34655602774952254,0.20396016195697841,0.6442049150415889,0.07330206133170081,0.16979977027046123,0.8598357859967363
0.8052938246263516,0.7245529071586148,0.29015437050486115,0.5427913760966603,0.4115230299150442,0.9940000273494717,1.4971680560914875
0.16940380507365904,0.6084075510095642,0.48591934439124285,0.6671955568517569,0.8051995927113978,0.11420344954490658,1.6611220892257816
0.9882675558720964,0.7203354431614574,0.6333629687297391,0.46195511906627895,0.7250762755941702,0.5463878743540921,1.7556623608050739
0.8407354492330348,0.6655171436422228,0.9357244432491693,0.748739172967429,0.02500331163468794,0.7545446095365301,1.3391118235402868
0.13701642350890997,0.24266552261215624,0.47653523710939416,0.71230055917134,0.6718580329931658,0.24087280508532494,1.5952270979915504
0.14155722349105793,0.6882221789265478,0.22351029301772463,0.168536022429446,0.7004134643170394,0.8078718329617952,1.3157136590371665
0.20625183868771713,0.34542394825526335,0.7563322798796379,0.6749652600172408,0.838643866483776,0.7792350887698917,1.978718936529018
0.7319502937800342,0.1989075862618077,0.1302568559242021,0.5631950759093916,0.7698445655403361,0.8460701702372593,1.3643925632506777
0.5110845731723022,0.9641376740360086,0.5538036628629012,0.32151890911094416,0.29063219454422273,0.5837419138572156,1.7752310427566662
0.08746970639335228,0.015365784661432791,0.9599648192679522,0.9118704300060624,0.029331538945250202,0.4196674532141147,1.0230816179180362
0.5515426881629001,0.8725120371924496,0.45362590365361655,0.35985975439239215,0.12205195221119136,0.09693397696936656,0.7662218432403552
0.894658763116143,0.7600188426382248,0.9503444653084914,0.30097552383891324,0.9313007983969418,0.333969689386155,1.2905245398280774
0.011373140249108848,0.796121639810222,0.3903184506576661,0.02387767296716614,0.5983554980645869,0.7178495504067761,0.4272969168868018
0.7097537972642781,0.46784052683622224,0.40514636826325257,0.9795948106548574,0.317145210661661,0.33066903453406526,1.2865886131514273
0.7450922825205,0.39666838708771635,0.7724476289564699,0.5703678504215887,0.2404611607997914,0.476557169164459,1.5162508471541258
0.8008309817829128,0.20395071674268328,0.9957494856605251,0.7891367216673768,0.9689996038697228,0.970035701251235,1.902061129229428
0.433882580478522,0.3640863223820532,0.30291874206023073,0.5788625994048368,0.9596032453519516,0.2882816014569819,1.5122232598719048
0.7559446915525481,0.42174073634107656,0.28980939273707085,0.2840480967548775,0.32037480360125137,0.7922709503970522,1.2136038297806542
0.5019542148116082,0.4715410995674567,0.30560172334294144,0.0330040473629184,0.6217343200392866,0.42344036937908147,1.074136493166058
0.5949784587247708,0.6465147259048319,0.2756304568218363,0.41208989404131235,0.30047827477047206,0.36188052930435255,0.5588086707122097
0.46896698567471273,0.6132510797685474,0.7432916447486937,0.9172764063052931,0.7392707516896002,0.029939319207526793,0.9909484029444608
0.5268718634532513,0.7489686411859293,0.5177383597202047,0.643041051829905,0.16665746758866506,0.23380317570532605,0.5204186202989495
0.6460192929087135,0.04648978858579211,0.3407337826872827,0.22619554312849532,0.7882491108594682,0.10191671470193975,0.9089850029717811
0.5394188295759458,0.1842778502401009,0.6786663604065157,0.2923112347539374,0.9068375516851028,0.7245090057530759,1.0462000489198278
0.4412814557396537,0.8553162494730747,0.640027988501606,0.7889785669268919,0.2869024807032342,0.7613121127583623,2.0560272354525964
0.7880658389842622,0.23961564560238602,0.43455114468875544,0.5794514122045227,0.6819347995556231,0.9114451285170011,1.8130182773667387
0.7078473089365646,0.6736142537922233,0.5732303946267616,0.7886821184223078,0.5886021456049565,0.7216714933650052,2.2560368432565827
0.9925527346432422,0.8589981920427449,0.8595365118144315,0.6796833011126564,0.1651295849481722,0.3523128490389683,2.5138185184299413
0.8535015264296046,0.3443561828679852,0.4251517627999033,0.6431829023174476,0.77710107522097,0.6993430229143962,2.040524539068588
0.8502891792377368,0.9523844995231221,0.722745940175286,0.11854110794898198,0.538915538118898,0.24079000129192873,1.06916015203536
0.9110641478731346,0.6452196717630889,0.14723171334346363,0.10795755466370227,0.39987730656647524,0.23769878767034935,0.645049246962127
0.20028049636557732,0.7604873712766275,0.45238360165215485,0.944232946023987,0.9560670590160727,0.5678929620555178,1.6169071056322366
0.37335254505634163,0.8358141139738321,0.8493724953391374,0.16593310589639831,0.503085961836404,0.9908799967084481,1.0381577036762704
0.5276931821849723,0.08708507294328027,0.312769668635552,0.16868324578501803,0.2218661134841734,0.20436603755367855,0.5378697043538538
0.07997426954396769,0.35217808051181876,0.3521396555203914,0.8673094699441125,0.9244344496821207,0.5120073670975956,1.2188754743519157
0.9361371964635016,0.19750390750161073,0.6897990169940963,0.4231522504724309,0.31219638223759305,0.04916604859108342,1.4700663218587602
0.16319398581848354,0.764318694779972,0.760925899476906,0.4302509540960543,0.3107730592069635,0.852175953796008,1.1681133573021505
0.6147796767748709,0.13084494828088755,0.5858504104946685,0.11062901273521408,0.7664677536323564,0.787747436356635,1.0546091930085795
0.14773001923694462,0.06459494378853514,0.5246239982147253,0.09275687491297657,0.6279642354730575,0.19180061530611747,0.7193996095698577
0.9950355921610412,0.5914119849811742,0.9270979366734833,0.5977771581515162,0.32853589730793564,0.3665730197824927,2.2714300567671435
0.8437877902586743,0.624803240591068,0.1020289628395471,0.6981990224838434,0.7275022720725671,0.8538965162089432,1.7603272363791567
0.22859505562885063,0.8195538806431736,0.9820126635873084,0.5170386619237308,0.3348415002144839,0.9369959225641756,2.1941427174248203
0.7968571152122843,0.9172711465411535,0.11100452617024426,0.6588093467780719,0.14384552774773318,0.5728665033931233,1.6402066608211858
0.5165993350767861,0.4365489703053781,0.10721610290137784,0.7046252870051873,0.6061440758019988,0.5799631821667455,1.417797545849587
0.7492646393668307,0.07987969306151099,0.7610866057924993,0.7276860798373012,0.1336894709493196,0.5689283041203492,1.3570020911067626
0.9940436045769274,0.3655021240601509,0.31911460091161004,0.173173387921274,0.9824394070887188,0.45517771738919555,1.6611856335067468
0.20690748436703088,0.9172955421466468,0.05327634658658842,0.2988030020589135,0.6786158678810494,0.09121889132814132,1.34065314284417
0.4004776648194093,0.639414367262906,0.571833090506679,0.2012369569348882,0.5165266869152357,0.9976202834022846,1.1542513750529353
0.4571314834344615,0.8723954706872732,0.16519690594220404,0.6672364677741754,0.5319525436069562,0.7404091276433209,1.731750250086265
0.672076009285591,0.6403212303393856,0.8228300581463451,0.5553103809482833,0.9638700663380234,0.2344586781593785,1.3247682333721174
0.4157086251016635,0.5422752655380418,0.06158944761646423,0.6036786030567084,0.4481571140641215,0.5792298423307086,0.7248219204138101
0.8823432358187029,0.5914949965467305,0.02841308633406403,0.7490656243478976,0.8736055652917397,0.6247678388662078,0.9251457727084356
0.9327682039813973,0.552547834374692,0.006896448797660493,0.9055966022617958,0.23800339794982195,0.4155128153951162,0.9320563108923451
0.9853348519771457,0.6689781907906022,0.1439463708685198,0.7397293399230112,0.7810867732872981,0.05341454219996555,1.057533915028781
0.7312583009833485,0.9733439019097575,0.2610543902213034,0.5092908905383047,0.7322267730395872,0.9719560370759808,1.9641420176924917
0.822603075812213,0.273552686160473,0.26321729037519404,0.31778047326486747,0.9590249207755835,0.5733962952014791,1.7475517232586737
0.5426226918193494,0.952307769352861,0.2291906682653091,0.9263871915624834,0.9724973626818456,0.02126028968969007,2.0786951314250413
0.4872481756505319,0.6188309330068337,0.20567422077376263,0.7951214348648618,0.0267959654996901,0.3372781928936214,1.1199236924400167
0.111397762397763,0.9382458828413753,0.6127360351986265,0.28583552482008523,0.4210311492934927,0.7073717132041807,1.0535190011643634
0.05894741751448496,0.9414391901876906,0.5990576643386281,0.3697587290463136,0.5325922220173318,0.7150485458643012,1.237161751318016
0.40999047026845936,0.13164749758053784,0.5174722740201605,0.9488057380233633,0.6585200798181347,0.00251709385773613,1.8683060276112649
0.5597287166408075,0.9522439342293849,0.6411789585214348,0.9937704523707914,0.3723337724340905,0.7740710013433779,1.8168010778245434
0.6505560538389903,0.440227658136206,0.7395485391935731,0.32328723048012364,0.054455706145008165,0.5552507080256421,1.2717941070547005
0.5488991211362583,0.9297433050733749,0.3851413716222365,0.1642266802658504,0.6102225745063783,0.9831533610400345,1.3840858923502954
0.6259025939680402,0.6911004229387269,0.754461828618314,0.5121172477271864,0.13732601422973767,0.09374038191729472,0.7276430816622963
0.4592624119490182,0.503358690689146,0.8191017958808205,0.5755353811644891,0.2282996447028911,0.04459556959209687,0.8270623465377981
0.9226477458046137,0.3626328499997028,0.3231839334539245,0.6123832860319803,0.5176874237583348,0.2383537378797015,0.9726559233726455
0.3081564842098662,0.23540628104113492,0.2696515123813289,0.8919385309609932,0.6116471625808352,0.7091632773603661,1.15997078059238
0.952718751574987,0.3313304097774218,0.6997935217153376,0.2707378661074267,0.9550594691392362,0.6928561515338836,1.124598670332565
0.540430608275291,0.2215851482189286,0.8796661294533178,0.3747902693052674,0.6822409306036636,0.7707425508846572,1.6022658880471385
0.15026029199980317,0.31936914490406265,0.10456725667192701,0.8612209403546844,0.5082414862719361,0.021171076368685315,1.033477420794396
0.524386255601231,0.5788331642840392,0.04727907438257606,0.6959295154397159,0.07123569343913261,0.8863777724909845,1.0861932193059174
0.5247389200553576,0.7699193676690835,0.6062646430206781,0.8634492425563922,0.26635770076723486,0.8921501196671545,1.7545852248379266
0.5968478657007718,0.34285319702288275,0.919114990739801,0.5477544208656202,0.6228484940002416,0.09814148547663759,1.8317641644242584
0.45603084900687274,0.21766153236917485,0.6426948019599376,0.5753048508232356,0.9322278320854696,0.6978343721147438,1.2091601806285686
0.5021855407916255,0.8160436948485705,0.19038070592420653,0.30829397862748553,0.5252981137206305,0.40784768989597286,1.0450394245248877
0.009470910585775205,0.04076455357450359,0.45633891945473426,0.22835284937965095,0.36958669799645993,0.5250241119091918,0.4470665210219532
